sonstudentservices,66080,66048,UAC Changed
HSC_SON_SECRETARIES,66080,66048,UAC Changed
SON-EBO,66080,66048,UAC Changed
HSC_SON_6522,66080,66048,UAC Changed
dnfriend,66048,66048,No UAC change
btoothman,66080,66048,UAC Changed
falharbi,66080,66048,UAC Changed
lmstowers,66048,66048,No UAC change
smsellers,66048,66048,No UAC change
edailey,66080,66048,UAC Changed
6400-minoltac552,66048,66048,No UAC change
mbatt,66080,66048,UAC Changed
mmmichael,66082,66050,UAC Changed
jaturner,66048,66048,No UAC change
rseabury,66080,66048,UAC Changed
smccrone,66080,66048,UAC Changed
bdeane,66080,66048,UAC Changed
scotton,66080,66048,UAC Changed
supinto,66080,66048,UAC Changed
gvanvoorhis,66080,66048,UAC Changed
ksandjecklin,66048,66048,No UAC change
dmccarty,66080,66048,UAC Changed
mismith,66048,66048,No UAC change
mb0074,66080,66048,UAC Changed
dlcastro,66048,66048,No UAC change
lap0004,66080,66048,UAC Changed
awalke22,66048,66048,No UAC change
epesarsi,66080,66048,UAC Changed
ccoole,66082,66050,UAC Changed
swhuber,66048,66048,No UAC change
tpetitte,66048,66048,No UAC change
knadams,66048,66048,No UAC change
cbmiser,66048,66048,No UAC change
ala0010,66080,66048,UAC Changed
pabinghammarrow,66048,66048,No UAC change
kosborn3,66080,66048,UAC Changed
etaylor2,66080,66048,UAC Changed
arowlands,66080,66048,UAC Changed
jknox3,66048,66048,No UAC change
sshock,66082,66050,UAC Changed
longstrethm,66080,66048,UAC Changed
tantill,66048,66048,No UAC change
kvsmith1,66048,66048,No UAC change
dkeefov1,66080,66048,UAC Changed
cjbarnhart,66048,66048,No UAC change
jbuck,66080,66048,UAC Changed
rkromar,66080,66048,UAC Changed
klinkous,66080,66048,UAC Changed
greathouseg,66080,66048,UAC Changed
cnolan,66080,66048,UAC Changed
mjsmith,66080,66048,UAC Changed
rowarbel,66080,66048,UAC Changed
sebuskirk,66082,66050,UAC Changed
ltheeke,66080,66048,UAC Changed
snpierce,66080,66048,UAC Changed
klbarker,66080,66048,UAC Changed
bdellis,66080,66048,UAC Changed
lconstantine,66080,66048,UAC Changed
alminer,66080,66048,UAC Changed
asmothers,66048,66048,No UAC change
ddefeo,66048,66048,No UAC change
pmaramba,66080,66048,UAC Changed
snewfield,66080,66048,UAC Changed
jewatson,66080,66048,UAC Changed
bsmurray,66080,66048,UAC Changed
ebarnes,66080,66048,UAC Changed
bjsummers,66082,66050,UAC Changed
gmaiocco,66080,66048,UAC Changed
tmarcischak,66080,66048,UAC Changed
rcarpenter,66080,66048,UAC Changed
eminchau,66080,66048,UAC Changed
cmott,66080,66048,UAC Changed
msummers,66080,66048,UAC Changed
dmcginnis,66080,66048,UAC Changed
jamallow,66080,66048,UAC Changed
tpayerchin,66080,66048,UAC Changed
rvangilder,66080,66048,UAC Changed
adwilson,66048,66048,No UAC change
mcayton,66048,66048,No UAC change
ghcarver,66048,66048,No UAC change
etheeke1,66048,66048,No UAC change
bebeck,66048,66048,No UAC change
srmckenrick,66080,66048,UAC Changed
bk0006,66080,66048,UAC Changed
lacain,66048,66048,No UAC change
emccart2,66080,66048,UAC Changed
jfeathe7,66082,66050,UAC Changed
cwaybri1,66080,66048,UAC Changed
lcharder,66048,66048,No UAC change
jcopelan,66050,66050,No UAC change
ewade2,66080,66048,UAC Changed
kterhune,66080,66048,UAC Changed
sucoyle,66080,66048,UAC Changed
plf0004,66080,66048,UAC Changed
jr0042,66080,66048,UAC Changed
HSC_SON_6700A,66080,66048,UAC Changed
HSC_SON_6418,66080,66048,UAC Changed
tecurtis,66048,66048,No UAC change
HSC_SON_6700H,66080,66048,UAC Changed
HSC_SON_6700B,66080,66048,UAC Changed
HSC_SON_Sim_Lab_GAs,66048,66048,No UAC change
HSC_SON_SKILLSLAB,66080,66048,UAC Changed
rlevelle,66080,66048,UAC Changed
pdeiriggi,66080,66048,UAC Changed
kmccourt,66080,66048,UAC Changed
NursingResearch,66048,66048,No UAC change
rsween,66080,66048,UAC Changed
bkmallow,66080,66048,UAC Changed
drsquier,66050,66050,No UAC change
lbadzek,66080,66048,UAC Changed
lsdonaldson,66082,66050,UAC Changed
jw0064,66082,66050,UAC Changed
rfgiersch,66048,66048,No UAC change
mlcasey,66048,66048,No UAC change
mrstarcher,66080,66048,UAC Changed
ganursingresearch,66048,66048,No UAC change
bmmiller,66080,66048,UAC Changed
junguyen,66080,66048,UAC Changed
up0002,66080,66048,UAC Changed
onrws,66048,66048,No UAC change
brocovich,66080,66048,UAC Changed
yk0003,66080,66048,UAC Changed
zd0001,66080,66048,UAC Changed
fanningm,66080,66048,UAC Changed
jrdoring,66050,66050,No UAC change
gtcave,66080,66048,UAC Changed
tmhulsey,66048,66048,No UAC change
dwilks,66080,66048,UAC Changed
rep0012,66080,66048,UAC Changed
kpwolfe,66080,66048,UAC Changed
gnarsavage,66080,66048,UAC Changed
HSC_SON_6702C,66080,66048,UAC Changed
dmshaffer,66080,66048,UAC Changed
remckaveney,66080,66048,UAC Changed
cyevans,66080,66048,UAC Changed
ampivont,66080,66048,UAC Changed
brbosley,66080,66048,UAC Changed
mostansell,66080,66048,UAC Changed
pcbibey,66080,66048,UAC Changed
nmlandy,66080,66048,UAC Changed
rnbaker,66080,66048,UAC Changed
amcanova,66080,66048,UAC Changed
mlayers,66080,66048,UAC Changed
kpstephenson,66080,66048,UAC Changed
mbbiedermann,66080,66048,UAC Changed
jalucas,66080,66048,UAC Changed
karedillas,66082,66050,UAC Changed
kjmarkle,66080,66048,UAC Changed
jrricca,66080,66048,UAC Changed
mjhidalgo,66080,66048,UAC Changed
srshia,66080,66048,UAC Changed
lkmilne,66080,66048,UAC Changed
taevaniskolong,66082,66050,UAC Changed
kadominici,66080,66048,UAC Changed
klmahoney,66080,66048,UAC Changed
mchornsby,66080,66048,UAC Changed
knhudnall,66080,66048,UAC Changed
rekesecker,66080,66048,UAC Changed
lnbellardo,66080,66048,UAC Changed
db0001,66082,66050,UAC Changed
jpnewton,66082,66050,UAC Changed
sbsturgill,66080,66048,UAC Changed
keatkins,66080,66048,UAC Changed
mrhuffman,66080,66048,UAC Changed
cadevore,66080,66048,UAC Changed
aamorrell,66048,66048,No UAC change
tecalvert,66080,66048,UAC Changed
smtopardo,66080,66048,UAC Changed
cdgosser,66080,66048,UAC Changed
dsrodilosso,66080,66048,UAC Changed
kmcahir,66080,66048,UAC Changed
bzmiller,66080,66048,UAC Changed
mjmanzo,66080,66048,UAC Changed
cyharris,66080,66048,UAC Changed
chbanks,66080,66048,UAC Changed
ajpate,66080,66048,UAC Changed
apettit,66048,66048,No UAC change
alstottlemyer,66080,66048,UAC Changed
jnkelican,66080,66048,UAC Changed
vldedig,66080,66048,UAC Changed
slfitzpatrick,66080,66048,UAC Changed
lcyeshnik,66080,66048,UAC Changed
ocsabatino,66080,66048,UAC Changed
clyantz,66080,66048,UAC Changed
ntbrowning,66080,66048,UAC Changed
sbsimmons,66080,66048,UAC Changed
mrsuszynski,66080,66048,UAC Changed
jawortman,66080,66048,UAC Changed
klbranthoover,66080,66048,UAC Changed
hkkaiser,66080,66048,UAC Changed
dadaniels,66080,66048,UAC Changed
tmmiller2,66080,66048,UAC Changed
alprasetio,66048,66048,No UAC change
tcveach,66080,66048,UAC Changed
jmcalcut,66080,66048,UAC Changed
spburk,66082,66050,UAC Changed
mcblack,66080,66048,UAC Changed
hrinman,66080,66048,UAC Changed
jjellis,66080,66048,UAC Changed
mbbrake,66080,66048,UAC Changed
lborr,66080,66048,UAC Changed
mnwilson1,66080,66048,UAC Changed
amroberts,66080,66048,UAC Changed
msatkinson,66080,66048,UAC Changed
jemcfield,66082,66050,UAC Changed
arhoaglund,66082,66050,UAC Changed
lnscragg,66080,66048,UAC Changed
kmsarosi,66080,66048,UAC Changed
cajewell,66080,66048,UAC Changed
eddailey,66080,66048,UAC Changed
bdnorris,66080,66048,UAC Changed
jnmartin1,66082,66050,UAC Changed
natracey,66080,66048,UAC Changed
cazoeckler,66080,66048,UAC Changed
btwood,66080,66048,UAC Changed
smkacik,66080,66048,UAC Changed
mlpethtel,66080,66048,UAC Changed
tnkrisher,546,514,UAC Changed
jxsmith,66080,66048,UAC Changed
sbpayne,66080,66048,UAC Changed
dlwykle,66080,66048,UAC Changed
mmsantoro,66080,66048,UAC Changed
mrmccormick,546,514,UAC Changed
ldpost,66080,66048,UAC Changed
HAPIProject,66082,66050,UAC Changed
stti,66048,66048,No UAC change
nurse1,66048,66048,No UAC change
HSC_SON_6519,66080,66048,UAC Changed
